學號,性別,學籍班(簡稱),入學年,入學月,入學身分,入學方式,名額區分,部別,學制,系科,通訊郵遞區號,戶籍郵遞區號,畢業方式,畢業年月,畢業學校,畢業科系,是否新住民二代
11013***,男,日觀光110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,404,404,肄業,11006,宜寧高中,觀光事業科,否
11015***,男,日多遊110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制多媒體與遊戲設計系,420,420,畢業,11006,4801 私立致用高中（日間部）,水電技術科,否
11015***,男,日多遊110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制多媒體與遊戲設計系,414,414,畢業,11006,4451 私立嶺東高中（日間部）,多媒體設計科,否
11015***,男,日多遊110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制多媒體與遊戲設計系,432,432,畢業,11006,4831 私立僑泰高中（日間部）,多媒體設計科,否
11012***,男,日行銷110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,412,412,畢業,11006,僑泰高中,資料處理科,否
11013***,男,日餐管110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,411,411,畢業,11006,4831 私立僑泰高中（日間部）,餐飲技術科,否
11016***,男,日工設產品110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制電腦輔助工業設計系產品設計組,804,804,畢業,11006,7271 私立大榮高中（日間部）,汽車科,否
11012***,男,日行銷110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,404,404,畢業,11006,僑泰高中,資料處理科,否
11015***,男,日創設110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制生活創意設計系,411,411,畢業,11006,4471 財團法人光華高工（日間部）,室內空間設計科,否
11013***,男,日餐管110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,420,420,畢業,11006,4771 私立明台高中（日間部）,餐飲管理科,否
11015***,男,日資科110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,406,406,畢業,11006,4471 財團法人光華高工（日間部）,資訊科,否
11013***,男,日餐管110仁,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,407,412,畢業,11006,4731 私立大明高中（日間部）,餐飲管理科,否
11011***,男,日企管110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制企業管理系,432,432,畢業,11006,臺中市_私立明道高中,商業經營科,否
11015***,女,日創設110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制生活創意設計系,407,407,畢業,11006,4411 私立明德高中（日間部）,美容科,否
11013***,女,日餐管110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,367,367,畢業,11006,4171 縣立三義高中（日間部）,餐飲管理科,否
11013***,女,日餐管110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,401,401,畢業,11006,4831 私立僑泰高中（日間部）,餐飲管理科,否
11011***,女,日企管110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制企業管理系,351,351,畢業,11006,興華高中,資料處理科,否
11011***,女,日財金110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財務金融系,,350,畢業,11006,苗栗高商,資料處理科,否
11012***,女,日行銷110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,361,361,畢業,11006,苗栗高商,資料處理科,否
11014***,女,日旅展110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制旅館與會展管理系,367,367,畢業,11006,4171 縣立三義高中（日間部）,餐飲管理科,否
11011***,女,日財金110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財務金融系,366,366,畢業,11006,苗栗高商,會計事務科,否
11012***,女,日行銷110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,363,366,畢業,11006,苗栗高商,資料處理科,否
11012***,女,日行銷110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,366,366,畢業,11006,苗栗高商,資料處理科,否
11013***,女,日餐管110仁,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,,366,畢業,11006,4171 縣立三義高中（日間部）,餐飲管理科,否
11012***,女,日行銷110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,366,402,畢業,11006,明德高中,商業經營科,否
11012***,女,日財法110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財經法律系,439,439,畢業,11006,苑裡高中,商業經營科,否
11013***,女,日觀光110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制觀光與休閒事業管理系,407,358,畢業,11006,宜寧高中,觀光事業科,否
11012***,女,日行銷110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,358,358,畢業,11006,致用高中,觀光事業科,否
11013***,女,日餐管110仁,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,420,420,畢業,11006,興大附農,餐飲管理科,否
11011***,女,日財金110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財務金融系,435,435,畢業,11006,宜寧高中,應用外語科(英文組),否
11014***,女,日應英110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制應用英語系,360,360,畢業,11006,苗栗高商,資料處理科,否
11011***,女,日財金110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財務金融系,,363,畢業,11006,苗栗高商,國際貿易科,否
11012***,女,日行銷110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,363,363,畢業,11006,建臺高中,資訊應用,否
11013***,女,日餐管110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,,357,畢業,11006,4171 縣立三義高中（日間部）,餐飲管理科,否
11014***,女,日旅展110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制旅館與會展管理系,357,357,畢業,11006,4801 私立致用高中（日間部）,觀光事業科,否
11015***,女,日資科110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,360,360,畢業,11006,苗栗高商,會計事務科,否
11012***,女,日行銷110仁,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,356,356,畢業,11006,君毅高中,餐飲管理科,否
11012***,女,日行銷110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,361,361,畢業,11006,苗栗高商,資料處理科,否
11015***,男,日創設110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制生活創意設計系,363,363,畢業,11006,4041 國立大湖農工（日間部）,室內空間設計科,否
11011***,男,日財金110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制財務金融系,369,369,畢業,10706,卓蘭高中,商業經營科,是
11011***,男,日國貿110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制國際貿易系,351,351,畢業,11006,君毅高中,資料處理科,否
11015***,男,日多遊110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制多媒體與遊戲設計系,358,358,畢業,11006,4801 私立致用高中（日間部）,資訊科,否
11013***,男,日餐管110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,358,358,畢業,11006,4171 縣立三義高中（日間部）,餐飲管理科,否
11011***,男,日國貿110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制國際貿易系,358,358,畢業,11006,4791 私立青年高中（日間部）,水電技術科,否
11016***,男,日工設機械110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制電腦輔助工業設計系機械設計組,,428,畢業,11006,新民高中,製圖科,否
11015***,男,日資科110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,357,357,畢業,11006,4801 私立致用高中（日間部）,資訊科,否
11015***,男,日資科110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制資訊科技系,357,357,畢業,11006,4801 私立致用高中（日間部）,資訊科,否
11012***,男,日行銷110仁,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,,357,肄業,11006,三義高中,餐飲管理科,否
11015***,男,日多遊110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制多媒體與遊戲設計系,201,201,畢業,11006,1911 市立瑞芳高工（日間部）,資訊科,否
11012***,男,日行銷110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制行銷與流通管理系,369,369,畢業,11006,卓蘭高中,電子商務科,否
11015***,女,日多遊110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制多媒體與遊戲設計系,,633,畢業,11006,土庫商工,商業經營科,否
11013***,女,日餐管110仁,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,310,310,畢業,11006,3871 私立仰德高中（日間部）,餐飲管理科,否
11013***,女,日餐管110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,,337,畢業,11006,3241 私立永平工商（日間部）,餐飲管理科,否
11013***,女,日餐管110忠,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,310,310,畢業,11006,3571 私立光復高中（日間部）,餐飲服務,否
11013***,女,日餐管110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制餐飲管理系,303,303,畢業,11006,3571 私立光復高中（日間部）,餐飲服務,否
11015***,女,日多遊110孝,110,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制多媒體與遊戲設計系,314,314,畢業,11006,3571 私立光復高中（日間部）,廣告設計科,否
10915***,女,日多遊109孝,109,8,一般生,甄選入學,內含,日間部,日間部大學部四年制,日間部大學部四年制多媒體與遊戲設計系,,500,畢業,10906,私立大慶商工（日間部）,多媒體設計科,否
